source_count,noise_level,drift_level,repetition,simple_average_error,simple_average_result,confidence_weighted_error,confidence_weighted_result,uncertainty_weighted_error,uncertainty_weighted_result,trust_only_error,trust_only_result,median_error,median_result,trust_aware_error,trust_aware_result,mean_true_noise,mean_estimated_noise,mean_true_drift,mean_estimated_drift,mean_confidence,mean_trust
2,0.05,0.0,46,0.004939496736491078,1.004939496736491,0.004939496736491078,1.004939496736491,0.007005024027563422,1.0070050240275634,0.004494656053643409,1.0044946560536434,0.004939496736491078,1.004939496736491,0.006572365138079128,1.0065723651380791,0.05625,0.041099335112022135,0.0,0.014337876706501662,1.0,0.9070834956918701
2,0.05,0.0,47,0.07679794083087188,1.0767979408308719,0.07679794083087188,1.0767979408308719,0.06616419206836044,1.0661641920683604,0.0757750209122321,1.075775020912232,0.07679794083087188,1.0767979408308719,0.0661636883401564,1.0661636883401564,0.05625,0.04303293917012292,0.0,0.0,1.0,0.907751529517244
2,0.05,0.0,48,0.03235723026586723,0.9676427697341328,0.03374834540975502,0.966251654590245,0.03893555835862661,0.9610644416413734,0.03366241415011462,0.9663375858498854,0.03235723026586723,0.9676427697341328,0.04002352989097069,0.9599764701090293,0.05625,0.0814308109104181,0.0,0.03692234648859179,0.9083809555861411,0.8684497481932838
2,0.05,0.0,49,0.02714915698736986,1.0271491569873699,0.029967160811634086,1.029967160811634,0.015343615653472642,0.9846563843465274,0.0321945070808467,1.0321945070808467,0.02714915698736986,1.0271491569873699,0.015308717033465147,0.9846912829665349,0.05625,0.012773600494726714,0.0,0.06146857435436165,0.9015558597039709,0.8753381855234954
2,0.05,0.1,0,0.041091456222892564,1.0410914562228926,0.040860470374904034,1.040860470374904,0.0419747121305174,1.0419747121305174,0.04128513839901826,1.0412851383990183,0.041091456222892564,1.0410914562228926,0.04215927113617335,1.0421592711361733,0.05625,0.08357212633987322,0.05,0.08788569626271003,0.9213851104930988,0.8358080962538068
2,0.05,0.1,1,0.05175262435268779,1.0517526243526878,0.05055439683645058,1.0505543968364506,0.044628945487858784,1.0446289454878588,0.052358948297542174,1.0523589482975422,0.05175262435268779,1.0517526243526878,0.04522486133381287,1.0452248613338129,0.05625,0.07588737232139835,0.05,0.08780979827331728,0.9375315067574277,0.8080449686988616
2,0.05,0.1,2,0.050651441540150444,1.0506514415401504,0.0496809686976627,1.0496809686976627,0.041608753912442786,1.0416087539124428,0.04960163395280204,1.049601633952802,0.050651441540150444,1.0506514415401504,0.040818447415415404,1.0408184474154154,0.05625,0.0530972771242756,0.05,0.09072803117921083,0.9309830868869854,0.9216556229439669
2,0.05,0.1,3,0.05485282512164269,1.0548528251216427,0.05730944644265068,1.0573094464426507,0.030656097528782844,1.0306560975287828,0.05791619969811146,1.0579161996981115,0.05485282512164269,1.0548528251216427,0.03311528421357668,1.0331152842135767,0.05625,0.02645872137645057,0.05,0.03770033321420262,0.9545893982794756,0.9137338745973034
2,0.05,0.1,4,0.04397605123541881,1.0439760512354188,0.03661408815888678,1.0366140881588868,0.09704588292728478,0.9029541170727152,0.04376054264757401,1.043760542647574,0.04397605123541881,1.0439760512354188,0.09704597307641094,0.9029540269235891,0.05625,0.04884856792649514,0.05,0.04192042737411801,0.9503955791835546,0.8858494446172364
2,0.05,0.1,5,0.051000283501611676,1.0510002835016117,0.051000283501611676,1.0510002835016117,0.03991029725074546,1.0399102972507455,0.05156620709523496,1.051566207095235,0.051000283501611676,1.0510002835016117,0.03991051021025149,1.0399105102102515,0.05625,0.05291049663007454,0.05,0.08162024157065428,1.0,0.9074936041249155
2,0.05,0.1,6,0.03735530887895799,1.037355308878958,0.03814457333774435,1.0381445733377443,0.02269213773001222,1.0226921377300122,0.03763933013542475,1.0376393301354248,0.03735530887895799,1.037355308878958,0.022692532492968986,1.022692532492969,0.05625,0.027072390446547353,0.05,0.042914453661013374,0.9333833134728711,0.8530520263648342
2,0.05,0.1,7,0.0021877367031957196,0.9978122632968043,0.003433597961713053,0.996566402038287,0.08377118770056413,0.9162288122994359,0.005282286234721378,0.9947177137652786,0.0021877367031957196,0.9978122632968043,0.08377247535350874,0.9162275246464913,0.05625,0.04811141415818375,0.05,0.07284725087592382,0.8945033844692141,0.8305890888822832
