method,tau_s,noise_level,drift_level,delay_s,runs,overall_mae,accepted_mae,bad_output_rate,acceptance_rate,rejection_rate,forwarding_rate,false_acceptance_rate_all_runs,false_rejection_rate_all_runs,conditional_false_acceptance_rate,conditional_false_rejection_rate,bad_rate_among_accepted,mean_full_trust_score,mean_method_score,mean_estimated_noise,mean_estimated_drift,mean_confidence
confidence_only,10.0,0.3,0.4,3.0,30,0.4459294594727953,0.39703667794402925,0.7,0.23333333333333334,0.0,0.7666666666666667,0.16666666666666666,0.0,0.23809523809523808,0.0,0.7142857142857143,0.674370537873585,0.661526109159687,0.29004204229880043,0.41482013604826434,0.661526109159687
freshness_only,10.0,0.3,0.4,3.0,30,0.4459294594727953,,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.674370537873585,0.7408182206817179,0.29004204229880043,0.41482013604826434,0.661526109159687
full_trust_score,10.0,0.3,0.4,3.0,30,0.4459294594727953,,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.674370537873585,0.674370537873585,0.29004204229880043,0.41482013604826434,0.661526109159687
raw_phys_mcp_output,10.0,0.3,0.4,5.0,30,0.4496773883899213,0.4496773883899213,0.7,1.0,0.0,0.0,0.7,0.0,1.0,0.0,0.7,0.6342887273558471,,0.2910034153538263,0.4120286852709629,0.6336563503355445
confidence_only,10.0,0.3,0.4,5.0,30,0.4496773883899213,0.3382823108198938,0.7,0.2,0.0,0.8,0.1,0.0,0.14285714285714285,0.0,0.5,0.6342887273558471,0.6336563503355445,0.2910034153538263,0.4120286852709629,0.6336563503355445
freshness_only,10.0,0.3,0.4,5.0,30,0.4496773883899213,,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6342887273558471,0.6065306597126334,0.2910034153538263,0.4120286852709629,0.6336563503355445
full_trust_score,10.0,0.3,0.4,5.0,30,0.4496773883899213,,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6342887273558471,0.6342887273558471,0.2910034153538263,0.4120286852709629,0.6336563503355445
raw_phys_mcp_output,10.0,0.3,0.4,10.0,30,0.45163089297479314,0.45163089297479314,0.7,1.0,0.0,0.0,0.7,0.0,1.0,0.0,0.7,0.5761984798897887,,0.2987713143597202,0.4048380055553637,0.6405237983027963
confidence_only,10.0,0.3,0.4,10.0,30,0.45163089297479314,0.4344304761066194,0.7,0.26666666666666666,0.0,0.7333333333333333,0.16666666666666666,0.0,0.23809523809523808,0.0,0.625,0.5761984798897887,0.6405237983027963,0.2987713143597202,0.4048380055553637,0.6405237983027963
freshness_only,10.0,0.3,0.4,10.0,30,0.45163089297479314,,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5761984798897887,0.3678794411714423,0.2987713143597202,0.4048380055553637,0.6405237983027963
full_trust_score,10.0,0.3,0.4,10.0,30,0.45163089297479314,,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5761984798897887,0.5761984798897887,0.2987713143597202,0.4048380055553637,0.6405237983027963
raw_phys_mcp_output,10.0,0.3,0.4,20.0,30,0.48202007153153165,0.48202007153153165,0.6333333333333333,1.0,0.0,0.0,0.6333333333333333,0.0,1.0,0.0,0.6333333333333333,0.5123446353951915,,0.30555821370982683,0.4108730850006569,0.630474557054637
confidence_only,10.0,0.3,0.4,20.0,30,0.48202007153153165,0.3407322362501682,0.6333333333333333,0.2,0.0,0.8,0.06666666666666667,0.0,0.10526315789473684,0.0,0.3333333333333333,0.5123446353951915,0.630474557054637,0.30555821370982683,0.4108730850006569,0.630474557054637
freshness_only,10.0,0.3,0.4,20.0,30,0.48202007153153165,,0.6333333333333333,0.0,1.0,0.0,0.0,0.36666666666666664,0.0,1.0,,0.5123446353951915,0.1353352832366127,0.30555821370982683,0.4108730850006569,0.630474557054637
full_trust_score,10.0,0.3,0.4,20.0,30,0.48202007153153165,,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5123446353951915,0.5123446353951915,0.30555821370982683,0.4108730850006569,0.630474557054637
raw_phys_mcp_output,10.0,0.3,0.6,0.1,30,0.6795696976131879,0.6795696976131879,0.8333333333333334,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.8333333333333334,0.6823872963891854,,0.3051106117646275,0.5961088684354425,0.6407188320076432
confidence_only,10.0,0.3,0.6,0.1,30,0.6795696976131879,0.7474392850531542,0.8333333333333334,0.3,0.0,0.7,0.26666666666666666,0.0,0.32,0.0,0.8888888888888888,0.6823872963891854,0.6407188320076432,0.3051106117646275,0.5961088684354425,0.6407188320076432
freshness_only,10.0,0.3,0.6,0.1,30,0.6795696976131879,0.6795696976131879,0.8333333333333334,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.8333333333333334,0.6823872963891854,0.9900498337491681,0.3051106117646275,0.5961088684354425,0.6407188320076432
full_trust_score,10.0,0.3,0.6,0.1,30,0.6795696976131879,0.6228666464649697,0.8333333333333334,0.03333333333333333,0.0,0.9666666666666667,0.03333333333333333,0.0,0.04,0.0,1.0,0.6823872963891854,0.6823872963891854,0.3051106117646275,0.5961088684354425,0.6407188320076432
raw_phys_mcp_output,10.0,0.3,0.6,1.0,30,0.5965006048819818,0.5965006048819818,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.6660359886702926,,0.3025421029703846,0.5831055597828659,0.644954199398461
confidence_only,10.0,0.3,0.6,1.0,30,0.5965006048819818,0.5917434140291997,0.9333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.17857142857142858,0.0,1.0,0.6660359886702926,0.644954199398461,0.3025421029703846,0.5831055597828659,0.644954199398461
freshness_only,10.0,0.3,0.6,1.0,30,0.5965006048819818,0.5965006048819818,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.6660359886702926,0.9048374180359595,0.3025421029703846,0.5831055597828659,0.644954199398461
full_trust_score,10.0,0.3,0.6,1.0,30,0.5965006048819818,,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6660359886702926,0.6660359886702926,0.3025421029703846,0.5831055597828659,0.644954199398461
raw_phys_mcp_output,10.0,0.3,0.6,3.0,30,0.6377428063751397,0.6377428063751397,0.8,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.8,0.620582042440312,,0.28200951806138647,0.6066455119347955,0.6301649790757126
confidence_only,10.0,0.3,0.6,3.0,30,0.6377428063751397,0.7186215865540934,0.8,0.26666666666666666,0.0,0.7333333333333333,0.23333333333333334,0.0,0.2916666666666667,0.0,0.875,0.620582042440312,0.6301649790757126,0.28200951806138647,0.6066455119347955,0.6301649790757126
freshness_only,10.0,0.3,0.6,3.0,30,0.6377428063751397,,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.620582042440312,0.7408182206817179,0.28200951806138647,0.6066455119347955,0.6301649790757126
full_trust_score,10.0,0.3,0.6,3.0,30,0.6377428063751397,,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.620582042440312,0.620582042440312,0.28200951806138647,0.6066455119347955,0.6301649790757126
raw_phys_mcp_output,10.0,0.3,0.6,5.0,30,0.5673461809963886,0.5673461809963886,0.8666666666666667,1.0,0.0,0.0,0.8666666666666667,0.0,1.0,0.0,0.8666666666666667,0.5841741577516413,,0.3019692410896227,0.5920106057715385,0.6241458181550927
confidence_only,10.0,0.3,0.6,5.0,30,0.5673461809963886,0.4624550837999346,0.8666666666666667,0.3,0.03333333333333333,0.6666666666666666,0.23333333333333334,0.0,0.2692307692307692,0.0,0.7777777777777778,0.5841741577516413,0.6241458181550927,0.3019692410896227,0.5920106057715385,0.6241458181550927
freshness_only,10.0,0.3,0.6,5.0,30,0.5673461809963886,,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5841741577516413,0.6065306597126334,0.3019692410896227,0.5920106057715385,0.6241458181550927
full_trust_score,10.0,0.3,0.6,5.0,30,0.5673461809963886,,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5841741577516413,0.5841741577516413,0.3019692410896227,0.5920106057715385,0.6241458181550927
raw_phys_mcp_output,10.0,0.3,0.6,10.0,30,0.5549308293519266,0.5549308293519266,0.7666666666666667,1.0,0.0,0.0,0.7666666666666667,0.0,1.0,0.0,0.7666666666666667,0.5122063087200988,,0.31812314420803034,0.5930004257756523,0.5920693636926351
confidence_only,10.0,0.3,0.6,10.0,30,0.5549308293519266,0.555927710624327,0.7666666666666667,0.16666666666666666,0.0,0.8333333333333334,0.13333333333333333,0.0,0.17391304347826086,0.0,0.8,0.5122063087200988,0.5920693636926351,0.31812314420803034,0.5930004257756523,0.5920693636926351
freshness_only,10.0,0.3,0.6,10.0,30,0.5549308293519266,,0.7666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5122063087200988,0.3678794411714423,0.31812314420803034,0.5930004257756523,0.5920693636926351
full_trust_score,10.0,0.3,0.6,10.0,30,0.5549308293519266,,0.7666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5122063087200988,0.5122063087200988,0.31812314420803034,0.5930004257756523,0.5920693636926351
raw_phys_mcp_output,10.0,0.3,0.6,20.0,30,0.6393080845939492,0.6393080845939492,0.9,1.0,0.0,0.0,0.9,0.0,1.0,0.0,0.9,0.4705522274623396,,0.3032710297745619,0.6062290900623473,0.6563737464496548
confidence_only,10.0,0.3,0.6,20.0,30,0.6393080845939492,0.6229082415704724,0.9,0.3,0.0,0.7,0.26666666666666666,0.0,0.2962962962962963,0.0,0.8888888888888888,0.4705522274623396,0.6563737464496548,0.3032710297745619,0.6062290900623473,0.6563737464496548
freshness_only,10.0,0.3,0.6,20.0,30,0.6393080845939492,,0.9,0.0,1.0,0.0,0.0,0.1,0.0,1.0,,0.4705522274623396,0.1353352832366127,0.3032710297745619,0.6062290900623473,0.6563737464496548
full_trust_score,10.0,0.3,0.6,20.0,30,0.6393080845939492,,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4705522274623396,0.4705522274623396,0.3032710297745619,0.6062290900623473,0.6563737464496548
raw_phys_mcp_output,10.0,0.3,0.8,0.1,30,0.7319630426923946,0.7319630426923946,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.607240701107342,,0.30379170710734527,0.8014870868891949,0.5441917646767399
confidence_only,10.0,0.3,0.8,0.1,30,0.7319630426923946,0.5835147864788528,0.9333333333333333,0.03333333333333333,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,0.03571428571428571,0.0,1.0,0.607240701107342,0.5441917646767399,0.30379170710734527,0.8014870868891949,0.5441917646767399
freshness_only,10.0,0.3,0.8,0.1,30,0.7319630426923946,0.7319630426923946,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.607240701107342,0.9900498337491681,0.30379170710734527,0.8014870868891949,0.5441917646767399
full_trust_score,10.0,0.3,0.8,0.1,30,0.7319630426923946,,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.607240701107342,0.607240701107342,0.30379170710734527,0.8014870868891949,0.5441917646767399
raw_phys_mcp_output,10.0,0.3,0.8,1.0,30,0.7765556127082802,0.7765556127082802,0.8333333333333334,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.8333333333333334,0.592705958852438,,0.2835205548528903,0.8122114664048389,0.5617184386315217
confidence_only,10.0,0.3,0.8,1.0,30,0.7765556127082802,0.962410282814225,0.8333333333333334,0.1,0.03333333333333333,0.8666666666666667,0.1,0.0,0.12,0.0,1.0,0.592705958852438,0.5617184386315217,0.2835205548528903,0.8122114664048389,0.5617184386315217
freshness_only,10.0,0.3,0.8,1.0,30,0.7765556127082802,0.7765556127082802,0.8333333333333334,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.8333333333333334,0.592705958852438,0.9048374180359595,0.2835205548528903,0.8122114664048389,0.5617184386315217
full_trust_score,10.0,0.3,0.8,1.0,30,0.7765556127082802,,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.592705958852438,0.592705958852438,0.2835205548528903,0.8122114664048389,0.5617184386315217
raw_phys_mcp_output,10.0,0.3,0.8,3.0,30,0.8369874467733005,0.8369874467733005,0.9666666666666667,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,0.0,0.9666666666666667,0.5455436430885061,,0.30226575612444845,0.786093171626199,0.5297152794229543
confidence_only,10.0,0.3,0.8,3.0,30,0.8369874467733005,1.1401003944054342,0.9666666666666667,0.13333333333333333,0.1,0.7666666666666667,0.13333333333333333,0.0,0.13793103448275862,0.0,1.0,0.5455436430885061,0.5297152794229543,0.30226575612444845,0.786093171626199,0.5297152794229543
freshness_only,10.0,0.3,0.8,3.0,30,0.8369874467733005,,0.9666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5455436430885061,0.7408182206817179,0.30226575612444845,0.786093171626199,0.5297152794229543
full_trust_score,10.0,0.3,0.8,3.0,30,0.8369874467733005,,0.9666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5455436430885061,0.5455436430885061,0.30226575612444845,0.786093171626199,0.5297152794229543
raw_phys_mcp_output,10.0,0.3,0.8,5.0,30,0.7549858984605716,0.7549858984605716,0.9666666666666667,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,0.0,0.9666666666666667,0.527875930396963,,0.28701916603496175,0.805696808130617,0.5976890360407973
confidence_only,10.0,0.3,0.8,5.0,30,0.7549858984605716,0.7266180261270108,0.9666666666666667,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.1724137931034483,0.0,1.0,0.527875930396963,0.5976890360407973,0.28701916603496175,0.805696808130617,0.5976890360407973
freshness_only,10.0,0.3,0.8,5.0,30,0.7549858984605716,,0.9666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.527875930396963,0.6065306597126334,0.28701916603496175,0.805696808130617,0.5976890360407973
full_trust_score,10.0,0.3,0.8,5.0,30,0.7549858984605716,,0.9666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.527875930396963,0.527875930396963,0.28701916603496175,0.805696808130617,0.5976890360407973
raw_phys_mcp_output,10.0,0.3,0.8,10.0,30,0.8262952219094868,0.8262952219094868,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.4629666017519975,,0.29199936842418867,0.8000228337726975,0.5760091680334338
confidence_only,10.0,0.3,0.8,10.0,30,0.8262952219094868,,0.9333333333333333,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,,0.4629666017519975,0.5760091680334338,0.29199936842418867,0.8000228337726975,0.5760091680334338
freshness_only,10.0,0.3,0.8,10.0,30,0.8262952219094868,,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4629666017519975,0.3678794411714423,0.29199936842418867,0.8000228337726975,0.5760091680334338
full_trust_score,10.0,0.3,0.8,10.0,30,0.8262952219094868,,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4629666017519975,0.4629666017519975,0.29199936842418867,0.8000228337726975,0.5760091680334338
raw_phys_mcp_output,10.0,0.3,0.8,20.0,30,0.8068412864730551,0.8068412864730551,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.40282816094172563,,0.30031079805628924,0.8090322621710954,0.5853204207576744
confidence_only,10.0,0.3,0.8,20.0,30,0.8068412864730551,0.8759229026117388,1.0,0.13333333333333333,0.03333333333333333,0.8333333333333334,0.13333333333333333,0.0,0.13333333333333333,0.0,1.0,0.40282816094172563,0.5853204207576744,0.30031079805628924,0.8090322621710954,0.5853204207576744
freshness_only,10.0,0.3,0.8,20.0,30,0.8068412864730551,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.40282816094172563,0.1353352832366127,0.30031079805628924,0.8090322621710954,0.5853204207576744
full_trust_score,10.0,0.3,0.8,20.0,30,0.8068412864730551,,1.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,,0.40282816094172563,0.40282816094172563,0.30031079805628924,0.8090322621710954,0.5853204207576744
raw_phys_mcp_output,10.0,0.4,0.0,0.1,30,0.2968787038799955,0.2968787038799955,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.8187753630494933,,0.40722700864063616,0.026604366133191695,0.7188829932226326
confidence_only,10.0,0.4,0.0,0.1,30,0.2968787038799955,0.2855668069072303,0.43333333333333335,0.5,0.0,0.5,0.23333333333333334,0.0,0.5384615384615384,0.0,0.4666666666666667,0.8187753630494933,0.7188829932226326,0.40722700864063616,0.026604366133191695,0.7188829932226326
freshness_only,10.0,0.4,0.0,0.1,30,0.2968787038799955,0.2968787038799955,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.8187753630494933,0.9900498337491681,0.40722700864063616,0.026604366133191695,0.7188829932226326
full_trust_score,10.0,0.4,0.0,0.1,30,0.2968787038799955,0.294397461377904,0.43333333333333335,0.9333333333333333,0.0,0.06666666666666667,0.4,0.0,0.9230769230769231,0.0,0.42857142857142855,0.8187753630494933,0.8187753630494933,0.40722700864063616,0.026604366133191695,0.7188829932226326
raw_phys_mcp_output,10.0,0.4,0.0,1.0,30,0.241334943499856,0.241334943499856,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7942784561215352,,0.39970543695869576,0.016607570693762085,0.6885894141026394
confidence_only,10.0,0.4,0.0,1.0,30,0.241334943499856,0.22598053856648742,0.4,0.3333333333333333,0.0,0.6666666666666666,0.1,0.0,0.25,0.0,0.3,0.7942784561215352,0.6885894141026394,0.39970543695869576,0.016607570693762085,0.6885894141026394
freshness_only,10.0,0.4,0.0,1.0,30,0.241334943499856,0.241334943499856,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7942784561215352,0.9048374180359595,0.39970543695869576,0.016607570693762085,0.6885894141026394
full_trust_score,10.0,0.4,0.0,1.0,30,0.241334943499856,0.24029480193553063,0.4,0.9,0.0,0.1,0.36666666666666664,0.0,0.9166666666666666,0.0,0.4074074074074074,0.7942784561215352,0.7942784561215352,0.39970543695869576,0.016607570693762085,0.6885894141026394
raw_phys_mcp_output,10.0,0.4,0.0,3.0,30,0.3223093393825098,0.3223093393825098,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.751505827253189,,0.40129017543429446,0.030910885292735633,0.6974061490580684
confidence_only,10.0,0.4,0.0,3.0,30,0.3223093393825098,0.33880267116394736,0.5,0.4,0.0,0.6,0.2,0.0,0.4,0.0,0.5,0.751505827253189,0.6974061490580684,0.40129017543429446,0.030910885292735633,0.6974061490580684
freshness_only,10.0,0.4,0.0,3.0,30,0.3223093393825098,,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.751505827253189,0.7408182206817179,0.40129017543429446,0.030910885292735633,0.6974061490580684
full_trust_score,10.0,0.4,0.0,3.0,30,0.3223093393825098,0.33329478339899593,0.5,0.4666666666666667,0.0,0.5333333333333333,0.23333333333333334,0.0,0.4666666666666667,0.0,0.5,0.751505827253189,0.751505827253189,0.40129017543429446,0.030910885292735633,0.6974061490580684
raw_phys_mcp_output,10.0,0.4,0.0,5.0,30,0.3326061670936903,0.3326061670936903,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7238121818263971,,0.3969986368137351,0.015338255478776618,0.7010549598854668
confidence_only,10.0,0.4,0.0,5.0,30,0.3326061670936903,0.24028313183550737,0.4,0.3333333333333333,0.0,0.6666666666666666,0.06666666666666667,0.0,0.16666666666666666,0.0,0.2,0.7238121818263971,0.7010549598854668,0.3969986368137351,0.015338255478776618,0.7010549598854668
freshness_only,10.0,0.4,0.0,5.0,30,0.3326061670936903,,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7238121818263971,0.6065306597126334,0.3969986368137351,0.015338255478776618,0.7010549598854668
full_trust_score,10.0,0.4,0.0,5.0,30,0.3326061670936903,0.1997034583033841,0.4,0.23333333333333334,0.0,0.7666666666666667,0.03333333333333333,0.0,0.08333333333333333,0.0,0.14285714285714285,0.7238121818263971,0.7238121818263971,0.3969986368137351,0.015338255478776618,0.7010549598854668
raw_phys_mcp_output,10.0,0.4,0.0,10.0,30,0.2977521629578562,0.2977521629578562,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.6720061750089893,,0.38166148407183853,0.010689125414872219,0.7124958683512256
confidence_only,10.0,0.4,0.0,10.0,30,0.2977521629578562,0.38730115630754597,0.43333333333333335,0.43333333333333335,0.0,0.5666666666666667,0.23333333333333334,0.0,0.5384615384615384,0.0,0.5384615384615384,0.6720061750089893,0.7124958683512256,0.38166148407183853,0.010689125414872219,0.7124958683512256
freshness_only,10.0,0.4,0.0,10.0,30,0.2977521629578562,,0.43333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6720061750089893,0.3678794411714423,0.38166148407183853,0.010689125414872219,0.7124958683512256
full_trust_score,10.0,0.4,0.0,10.0,30,0.2977521629578562,,0.43333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6720061750089893,0.6720061750089893,0.38166148407183853,0.010689125414872219,0.7124958683512256
raw_phys_mcp_output,10.0,0.4,0.0,20.0,30,0.43125290280107814,0.43125290280107814,0.6333333333333333,1.0,0.0,0.0,0.6333333333333333,0.0,1.0,0.0,0.6333333333333333,0.6072355582514718,,0.40326147766166776,0.018336922857944086,0.7152053502888863
confidence_only,10.0,0.4,0.0,20.0,30,0.43125290280107814,0.32096928762887533,0.6333333333333333,0.43333333333333335,0.0,0.5666666666666667,0.2,0.0,0.3157894736842105,0.0,0.46153846153846156,0.6072355582514718,0.7152053502888863,0.40326147766166776,0.018336922857944086,0.7152053502888863
freshness_only,10.0,0.4,0.0,20.0,30,0.43125290280107814,,0.6333333333333333,0.0,1.0,0.0,0.0,0.36666666666666664,0.0,1.0,,0.6072355582514718,0.1353352832366127,0.40326147766166776,0.018336922857944086,0.7152053502888863
full_trust_score,10.0,0.4,0.0,20.0,30,0.43125290280107814,,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6072355582514718,0.6072355582514718,0.40326147766166776,0.018336922857944086,0.7152053502888863
raw_phys_mcp_output,10.0,0.4,0.1,0.1,30,0.38339869487218453,0.38339869487218453,0.5666666666666667,1.0,0.0,0.0,0.5666666666666667,0.0,1.0,0.0,0.5666666666666667,0.7932223038828974,,0.3992535962371855,0.09183869800862636,0.6739316760282332
confidence_only,10.0,0.4,0.1,0.1,30,0.38339869487218453,0.4575867239951207,0.5666666666666667,0.26666666666666666,0.0,0.7333333333333333,0.16666666666666666,0.0,0.29411764705882354,0.0,0.625,0.7932223038828974,0.6739316760282332,0.3992535962371855,0.09183869800862636,0.6739316760282332
